FILE DURATION	DIARIZATION DURATIO	FILE DURATION_MINS	DIARIZATION DURATION MINS	mins per mins	secs per min
1101.09	212.64	18.3515	3.544	0.193117728796011	11.5870637277607
5365.02	941.38	89.417	15.6896666666667	0.17546626107638	10.5279756645828
10282.12	1869.26	171.368666666667	31.1543333333333	0.181797139111389	10.9078283466834
